t_sec,intensity,x,y,yaw
1757318931.527,99.943934,0.5095,0.0006,0.0002
1757318931.727,99.942582,0.5269,0.0006,0.0002
1757318931.927,99.941187,0.5441,0.0006,0.0002
1757318932.127,99.939620,0.5636,0.0006,0.0002
1757318932.327,99.938267,0.5802,0.0006,0.0002
1757318932.527,99.936722,0.5988,0.0006,0.0002
1757318932.727,99.935154,0.6146,0.0006,0.0002
1757318932.927,99.933753,0.6316,0.0006,0.0002
1757318933.127,99.932061,0.6511,0.0006,0.0002
1757318933.327,99.930508,0.6695,0.0006,0.0002
1757318933.527,99.929063,0.6858,0.0006,0.0002
1757318933.727,99.927307,0.7066,0.0006,0.0002
1757318933.927,99.925773,0.7243,0.0006,0.0002
1757318934.127,99.924405,0.7399,0.0006,0.0002
1757318934.327,99.922578,0.7606,0.0006,0.0002
1757318934.527,99.921073,0.7749,0.0006,0.0002
1757318934.727,99.919499,0.7921,0.0006,0.0002
1757318934.927,99.917778,0.8116,0.0006,0.0002
1757318935.127,99.916244,0.8290,0.0006,0.0002
1757318935.327,99.914516,0.8479,0.0006,0.0002
1757318935.527,99.912829,0.8667,0.0006,0.0002
1757318935.727,99.911329,0.8834,0.0006,0.0002
1757318935.927,99.909549,0.9029,0.0006,0.0002
1757318936.127,99.907903,0.9181,0.0006,0.0002
1757318936.327,99.906444,0.9344,0.0006,0.0002
1757318936.527,99.904623,0.9537,0.0006,0.0002
1757318936.727,99.902969,0.9719,0.0006,0.0002
1757318936.927,99.901344,0.9895,0.0006,0.0002
1757318937.127,99.389577,1.0092,0.0006,0.0002
1757318937.327,97.801679,1.0269,0.0006,0.0002
1757318937.527,96.278234,1.0442,0.0006,0.0002
1757318937.727,94.639466,1.0605,0.0006,0.0002
1757318937.927,93.270159,1.0775,0.0006,0.0002
1757318938.127,91.781776,1.0956,0.0006,0.0002
1757318938.327,90.300278,1.1149,0.0007,0.0002
1757318938.527,89.055467,1.1317,0.0007,0.0002
1757318938.727,87.616410,1.1511,0.0007,0.0002
1757318938.927,86.314094,1.1695,0.0007,0.0002
1757318939.127,85.182334,1.1858,0.0007,0.0002
1757318939.327,83.787415,1.2065,0.0007,0.0002
1757318939.527,82.527718,1.2227,0.0007,0.0002
1757318939.727,81.302399,1.2420,0.0007,0.0002
1757318939.927,80.112172,1.2613,0.0007,0.0002
1757318940.127,78.954626,1.2806,0.0007,0.0002
1757318940.327,77.829165,1.3000,0.0007,0.0002
1757318940.527,76.733645,1.3193,0.0007,0.0002
1757318940.727,75.667531,1.3386,0.0007,0.0002
1757318940.927,74.630043,1.3579,0.0007,0.0002
1757318941.127,73.619250,1.3740,0.0007,0.0002
