x,y,intensity
5.375,3.375,16.3133
5.625,3.375,16.4323
5.875,3.375,16.6138
6.125,3.375,16.3555
6.375,3.375,16.9212
6.625,3.375,16.6778
6.875,3.375,16.6952
7.125,3.375,17.07
7.375,3.375,17.2285
7.625,3.375,17.311
7.875,3.375,17.5535
8.125,3.375,17.5323
8.375,3.375,17.2111
8.625,3.375,17.4473
8.875,3.375,-1
9.125,3.375,-1
9.375,3.375,-1
-9.375,3.625,-1
-9.125,3.625,-1
-8.875,3.625,11.0207
-8.625,3.625,11.1759
-8.375,3.625,11.3825
-8.125,3.625,9.14417
-7.875,3.625,9.23755
-7.625,3.625,9.24956
-7.375,3.625,0.0661466
-7.125,3.625,0.0721992
-6.875,3.625,3.07116
-6.625,3.625,0.942524
-6.375,3.625,0.940187
-6.125,3.625,0.918541
-5.875,3.625,0.932088
-5.625,3.625,0.924721
-5.375,3.625,0.944067
-5.125,3.625,0.934185
-4.875,3.625,0.520576
-4.625,3.625,0.524641
-4.375,3.625,-1
-4.125,3.625,1.74269e-09
-3.875,3.625,-1
-3.625,3.625,1.70405e-09
-3.375,3.625,1.96328e-09
-3.125,3.625,2.06831e-09
-2.875,3.625,1.88576e-09
-2.625,3.625,2.27079e-09
-2.375,3.625,-1
-2.125,3.625,120.476
-1.875,3.625,120.29
-1.625,3.625,142.94
-1.375,3.625,165.975
-1.125,3.625,-1
-0.875,3.625,-1
-0.625,3.625,-1
-0.375,3.625,-1
-0.125,3.625,-1
0.125,3.625,311.804
0.375,3.625,320.285
0.625,3.625,316.292
0.875,3.625,-1
1.125,3.625,-1
1.375,3.625,-1
1.625,3.625,-1
1.875,3.625,-1
2.125,3.625,189.658
2.375,3.625,189.193
2.625,3.625,139.413
2.875,3.625,128.141
3.125,3.625,-1
3.375,3.625,13.7882
3.625,3.625,14.3056
3.875,3.625,14.4103
4.125,3.625,14.7725
4.375,3.625,14.7008
4.625,3.625,15.1827
4.875,3.625,15.4514
5.125,3.625,15.4929
5.375,3.625,15.341
5.625,3.625,15.9473
5.875,3.625,16.2455
6.125,3.625,15.9589
6.375,3.625,16.3562
6.625,3.625,16.0899
6.875,3.625,16.2138
7.125,3.625,16.4899
7.375,3.625,16.393
7.625,3.625,16.7199
7.875,3.625,17.0213
8.125,3.625,16.9016
8.375,3.625,16.6037
8.625,3.625,16.835
8.875,3.625,-1
9.125,3.625,-1
9.375,3.625,-1
-9.375,3.875,-1
-9.125,3.875,-1
-8.875,3.875,8.7054
-8.625,3.875,11.1814
-8.375,3.875,8.9527
-8.125,3.875,9.08691
-7.875,3.875,0.0578755
-7.625,3.875,0.0567823
-7.375,3.875,0.0705444
-7.125,3.875,3.06006
-6.875,3.875,0.901956
-6.625,3.875,-1
-6.375,3.875,-1
-6.125,3.875,0.894273
-5.875,3.875,0.914498
-5.625,3.875,0.905386
-5.375,3.875,0.926895
-5.125,3.875,0.906493
-4.875,3.875,0.500535
-4.625,3.875,0.510675
-4.375,3.875,-1
-4.125,3.875,1.41749e-09
-3.875,3.875,-1
-3.625,3.875,1.82667e-09
-3.375,3.875,1.63955e-09
-3.125,3.875,1.59135e-09
-2.875,3.875,2.04429e-09
-2.625,3.875,1.57406e-09
-2.375,3.875,-1
-2.125,3.875,120.574
-1.875,3.875,120.399
-1.625,3.875,140.041
-1.375,3.875,166.126
-1.125,3.875,-1
-0.875,3.875,-1
-0.625,3.875,-1
-0.375,3.875,-1
-0.125,3.875,-1
0.125,3.875,310.558
0.375,3.875,319.795
0.625,3.875,313.883
0.875,3.875,-1
1.125,3.875,-1
1.375,3.875,-1
1.625,3.875,-1
1.875,3.875,-1
2.125,3.875,189.54
2.375,3.875,161.621
2.625,3.875,153.598
2.875,3.875,128.36
3.125,3.875,-1
3.375,3.875,13.5084
3.625,3.875,13.6464
3.875,3.875,14.2196
4.125,3.875,14.3629
4.375,3.875,14.507
4.625,3.875,14.8239
4.875,3.875,15.013
5.125,3.875,15.1112
5.375,3.875,15.3455
5.625,3.875,15.5288
5.875,3.875,15.7775
6.125,3.875,15.5047
6.375,3.875,15.8635
6.625,3.875,15.6453
6.875,3.875,15.7611
7.125,3.875,15.9347
7.375,3.875,16.1198
7.625,3.875,16.4449
7.875,3.875,16.4773
8.125,3.875,16.3144
8.375,3.875,16.032
8.625,3.875,16.2665
8.875,3.875,-1
9.125,3.875,-1
9.375,3.875,-1
-9.375,4.125,-1
-9.125,4.125,-1
-8.875,4.125,8.65397
-8.625,4.125,8.77756
-8.375,4.125,0.052981
-8.125,4.125,0.052981
-7.875,4.125,0.056582
-7.625,4.125,0.0606551
-7.375,4.125,0.0666345
-7.125,4.125,3.01889
-6.875,4.125,0.866311
-6.625,4.125,0.860916
-6.375,4.125,-1
-6.125,4.125,0.882703
-5.875,4.125,0.899601
-5.625,4.125,0.890687
-5.375,4.125,0.902966
-5.125,4.125,0.886764
-4.875,4.125,0.482049
-4.625,4.125,0.489515
-4.375,4.125,-1
-4.125,4.125,1.16152e-09
-3.875,4.125,1.43367e-09
-3.625,4.125,1.47476e-09
-3.375,4.125,1.01723e-09
-3.125,4.125,8.3071e-10
-2.875,4.125,1.33461e-09
-2.625,4.125,5.73638e-10
-2.375,4.125,-1
-2.125,4.125,118.162
-1.875,4.125,116.304
-1.625,4.125,135.47
-1.375,4.125,165.327
-1.125,4.125,-1
-0.875,4.125,-1
-0.625,4.125,-1
-0.375,4.125,-1
-0.125,4.125,-1
0.125,4.125,301.708
0.375,4.125,294.47
0.625,4.125,299.253
0.875,4.125,-1
1.125,4.125,-1
1.375,4.125,-1
1.625,4.125,-1
1.875,4.125,-1
2.125,4.125,177.759
2.375,4.125,169.036
2.625,4.125,135.496
2.875,4.125,124.577
3.125,4.125,-1
3.375,4.125,13.2295
3.625,4.125,13.4661
3.875,4.125,13.8542
4.125,4.125,14.0835
4.375,4.125,14.1281
4.625,4.125,14.4573
4.875,4.125,14.6779
5.125,4.125,14.5212
5.375,4.125,14.8959
5.625,4.125,15.1211
5.875,4.125,15.3637
6.125,4.125,15.0412
6.375,4.125,15.3629
6.625,4.125,15.2449
6.875,4.125,15.2839
7.125,4.125,15.4153
7.375,4.125,15.5998
7.625,4.125,15.919
7.875,4.125,15.9681
8.125,4.125,16.0375
8.375,4.125,15.7593
8.625,4.125,15.9883
8.875,4.125,-1
9.125,4.125,-1
9.375,4.125,-1
-9.375,4.375,-1
-9.125,4.375,-1
-8.875,4.375,0.0509656
-8.625,4.375,0.0522124
-8.375,4.375,0.0516976
-8.125,4.375,-1
-7.875,4.375,0.0604036
-7.625,4.375,0.0674502
-7.375,4.375,1.01069
-7.125,4.375,0.871733
-6.875,4.375,0.855391
-6.625,4.375,0.85452
-6.375,4.375,-1
-6.125,4.375,0.86928
-5.875,4.375,0.881333
-5.625,4.375,0.869056
-5.375,4.375,0.884396
-5.125,4.375,0.476223
-4.875,4.375,8.16604e-10
-4.625,4.375,9.65167e-10
-4.375,4.375,-1
-4.125,4.375,7.37121e-10
-3.875,4.375,9.57428e-10
-3.625,4.375,9.71196e-10
-3.375,4.375,4.41062e-10
-3.125,4.375,3.14926e-10
-2.875,4.375,5.29678e-10
-2.625,4.375,1.43197e-10
-2.375,4.375,-1
-2.125,4.375,112.294
-1.875,4.375,110.708
-1.625,4.375,129.425
-1.375,4.375,148.686
-1.125,4.375,170.919
-0.875,4.375,170.683
-0.625,4.375,-1
-0.375,4.375,254.278
-0.125,4.375,259.645
0.125,4.375,276.459
0.375,4.375,284.461
0.625,4.375,294.603
0.875,4.375,269.275
1.125,4.375,269.337
1.375,4.375,-1
1.625,4.375,193.039
1.875,4.375,192.98
2.125,4.375,173.811
2.375,4.375,136.676
2.625,4.375,126.527
2.875,4.375,118.363
3.125,4.375,-1
3.375,4.375,12.9526
3.625,4.375,13.1556
3.875,4.375,13.5074
4.125,4.375,13.767
4.375,4.375,13.7619
4.625,4.375,14.0223
4.875,4.375,14.2308
5.125,4.375,14.2554
5.375,4.375,14.5211
5.625,4.375,14.4872
5.875,4.375,14.4832
6.125,4.375,14.8257
6.375,4.375,15.1282
6.625,4.375,14.8307
6.875,4.375,14.8817
7.125,4.375,14.9628
7.375,4.375,15.1052
7.625,4.375,15.4137
7.875,4.375,15.536
8.125,4.375,15.5247
8.375,4.375,15.2538
8.625,4.375,15.4891
8.875,4.375,-1
9.125,4.375,-1
9.375,4.375,-1
-9.375,4.625,-1
-9.125,4.625,-1
-8.875,4.625,0.0494637
-8.625,4.625,-1
-8.375,4.625,0.0565249
-8.125,4.625,0.0660239
-7.875,4.625,0.0649238
-7.625,4.625,0.996324
-7.375,4.625,0.837167
-7.125,4.625,0.838308
-6.875,4.625,0.829745
-6.625,4.625,0.849225
-6.375,4.625,0.843718
-6.125,4.625,0.852972
-5.875,4.625,0.864789
-5.625,4.625,0.851037
-5.375,4.625,0.865144
-5.125,4.625,0.465874
-4.875,4.625,4.81494e-10
-4.625,4.625,6.26779e-10
-4.375,4.625,3.84294e-10
-4.125,4.625,5.98908e-10
-3.875,4.625,4.66631e-10
-3.625,4.625,4.42192e-10
-3.375,4.625,1.56262e-10
-3.125,4.625,1.04937e-10
-2.875,4.625,1.53356e-10
-2.625,4.625,1.82326e-11
-2.375,4.625,-1
-2.125,4.625,106.086
-1.875,4.625,112.562
-1.625,4.625,121.065
-1.375,4.625,192.593
-1.125,4.625,171.575
-0.875,4.625,237.092
-0.625,4.625,247.357
-0.375,4.625,245.562
-0.125,4.625,235.142
0.125,4.625,262.046
0.375,4.625,234.252
0.625,4.625,269.714
0.875,4.625,258.261
1.125,4.625,268.103
1.375,4.625,241.72
1.625,4.625,253.512
1.875,4.625,213.514
2.125,4.625,166.391
2.375,4.625,141.032
2.625,4.625,118.905
2.875,4.625,111.438
3.125,4.625,-1
3.375,4.625,12.7178
3.625,4.625,12.8555
3.875,4.625,13.1763
4.125,4.625,13.4366
4.375,4.625,13.4064
4.625,4.625,13.7223
4.875,4.625,13.8078
5.125,4.625,13.8156
5.375,4.625,14.0319
5.625,4.625,14.2834
5.875,4.625,14.2107
6.125,4.625,14.1933
6.375,4.625,14.6811
6.625,4.625,14.5171
6.875,4.625,14.4616
7.125,4.625,14.7295
7.375,4.625,14.6442
7.625,4.625,14.9441
7.875,4.625,15.0656
8.125,4.625,15.0495
8.375,4.625,14.7726
8.625,4.625,15.0011
8.875,4.625,-1
9.125,4.625,-1
9.375,4.625,-1
-9.375,4.875,-1
-9.125,4.875,-1
-8.875,4.875,0.0535668
-8.625,4.875,-1
-8.375,4.875,0.0597458
-8.125,4.875,2.73669
-7.875,4.875,0.825964
-7.625,4.875,0.845773
-7.375,4.875,0.819548
-7.125,4.875,0.814165
-6.875,4.875,0.828849
-6.625,4.875,-1
-6.375,4.875,0.831582
-6.125,4.875,0.846274
-5.875,4.875,0.836357
-5.625,4.875,0.470029
-5.375,4.875,0.470964
-5.125,4.875,0.445423
-4.875,4.875,2.48949e-10
-4.625,4.875,3.19456e-10
-4.375,4.875,1.88118e-10
-4.125,4.875,-1
-3.875,4.875,1.89067e-10
-3.625,4.875,1.64087e-10
-3.375,4.875,4.2369e-11
-3.125,4.875,2.39136e-11
-2.875,4.875,2.51742e-11
-2.625,4.875,2.85966e-12
-2.375,4.875,-1
-2.125,4.875,100.201
-1.875,4.875,149.686
-1.625,4.875,155.3
-1.375,4.875,179.656
-1.125,4.875,196.619
-0.875,4.875,218.651
-0.625,4.875,219.231
-0.375,4.875,207.771
-0.125,4.875,207.54
0.125,4.875,233.164
0.375,4.875,213.781
0.625,4.875,220.704
0.875,4.875,227.892
1.125,4.875,235.411
1.375,4.875,239.668
1.625,4.875,236.538
1.875,4.875,208.556
2.125,4.875,191.605
2.375,4.875,156.634
2.625,4.875,159.754
2.875,4.875,104.126
3.125,4.875,-1
3.375,4.875,15.8191
3.625,4.875,16.1973
3.875,4.875,13.0168
4.125,4.875,16.616
4.375,4.875,16.628
4.625,4.875,16.9353
4.875,4.875,13.6159
5.125,4.875,16.9412
5.375,4.875,17.0051
5.625,4.875,13.9061
5.875,4.875,17.2536
6.125,4.875,14.1328
6.375,4.875,17.7518
6.625,4.875,17.5926
6.875,4.875,17.5389
7.125,4.875,17.7828
7.375,4.875,17.7335
7.625,4.875,18.0535
7.875,4.875,14.6794
8.125,4.875,18.1653
8.375,4.875,17.8224
8.625,4.875,18.0972
8.875,4.875,-1
9.125,4.875,-1
9.375,4.875,-1
-9.375,5.125,-1
-9.125,5.125,-1
-8.875,5.125,0.0570633
-8.625,5.125,0.0627821
-8.375,5.125,0.0646052
-8.125,5.125,0.857647
-7.875,5.125,0.789351
-7.625,5.125,0.804836
-7.375,5.125,0.804219
-7.125,5.125,0.816642
-6.875,5.125,0.822091
-6.625,5.125,0.820108
-6.375,5.125,0.828491
-6.125,5.125,0.815002
-5.875,5.125,0.825103
-5.625,5.125,0.44673
-5.375,5.125,0.452593
-5.125,5.125,1.6725e-10
-4.875,5.125,1.12393e-10
-4.625,5.125,1.43146e-10
-4.375,5.125,8.46992e-11
-4.125,5.125,-1
-3.875,5.125,6.81685e-11
-3.625,5.125,4.72036e-11
-3.375,5.125,1.44714e-11
-3.125,5.125,3.74357e-12
-2.875,5.125,3.2242e-12
-2.625,5.125,1.45957e-13
-2.375,5.125,-1
-2.125,5.125,135.862
-1.875,5.125,138.926
-1.625,5.125,142.865
-1.375,5.125,162.431
-1.125,5.125,178.853
-0.875,5.125,188.37
-0.625,5.125,197.515
-0.375,5.125,204.507
-0.125,5.125,200.603
0.125,5.125,206.825
0.375,5.125,208.365
0.625,5.125,204.925
0.875,5.125,206.201
1.125,5.125,204.526
1.375,5.125,218.924
1.625,5.125,196.277
1.875,5.125,179.962
2.125,5.125,159.301
2.375,5.125,148.722
2.625,5.125,152.159
2.875,5.125,137.782
3.125,5.125,-1
3.375,5.125,15.6312
3.625,5.125,15.7867
3.875,5.125,16.1417
4.125,5.125,16.1975
4.375,5.125,16.4963
4.625,5.125,16.4634
4.875,5.125,16.6618
5.125,5.125,16.5062
5.375,5.125,16.9014
5.625,5.125,16.9473
5.875,5.125,16.8905
6.125,5.125,17.264
6.375,5.125,17.1255
6.625,5.125,16.9744
6.875,5.125,17.1032
7.125,5.125,17.276
7.375,5.125,17.2
7.625,5.125,17.3182
7.875,5.125,17.7696
8.125,5.125,17.6113
8.375,5.125,17.3431
8.625,5.125,17.5706
8.875,5.125,-1
9.125,5.125,-1
9.375,5.125,-1
-9.375,5.375,-1
-9.125,5.375,-1
-8.875,5.375,-1
-8.625,5.375,0.0619978
-8.375,5.375,2.68981
-8.125,5.375,0.818739
-7.875,5.375,0.780534
-7.625,5.375,0.790733
-7.375,5.375,0.791725
-7.125,5.375,0.797218
-6.875,5.375,0.806757
-6.625,5.375,0.801745
-6.375,5.375,0.812278
-6.125,5.375,0.441171
-5.875,5.375,0.438194
-5.625,5.375,0.433675
-5.375,5.375,9.34026e-11
-5.125,5.375,8.565e-11
-4.875,5.375,5.97058e-11
-4.625,5.375,7.85188e-11
-4.375,5.375,3.01318e-11
-4.125,5.375,-1
-3.875,5.375,2.13989e-11
-3.625,5.375,1.7419e-11
-3.375,5.375,3.06637e-12
-3.125,5.375,4.40738e-13
-2.875,5.375,4.79372e-13
-2.625,5.375,1.27545e-14
-2.375,5.375,-1
-2.125,5.375,128.133
-1.875,5.375,129.015
-1.625,5.375,146.162
-1.375,5.375,152.372
-1.125,5.375,158.397
-0.875,5.375,156.196
-0.625,5.375,161.172
-0.375,5.375,170.251
-0.125,5.375,173.077
0.125,5.375,174.163
0.375,5.375,174.827
0.625,5.375,174.297
0.875,5.375,173.3
1.125,5.375,196.657
1.375,5.375,161.227
1.625,5.375,156.616
1.875,5.375,168.537
2.125,5.375,153.233
2.375,5.375,140.295
2.625,5.375,135.179
2.875,5.375,127.501
3.125,5.375,-1
3.375,5.375,15.2597
3.625,5.375,15.3968
3.875,5.375,15.7402
4.125,5.375,15.9922
4.375,5.375,16.0119
4.625,5.375,16.0059
4.875,5.375,16.3206
5.125,5.375,16.1225
5.375,5.375,16.439
5.625,5.375,16.4931
5.875,5.375,16.4752
6.125,5.375,16.8373
6.375,5.375,16.5385
6.625,5.375,16.7397
6.875,5.375,16.6436
7.125,5.375,16.7832
7.375,5.375,16.7874
7.625,5.375,16.8914
7.875,5.375,17.3093
8.125,5.375,17.3491
8.375,5.375,16.9082
8.625,5.375,17.314
8.875,5.375,-1
9.125,5.375,-1
9.375,5.375,-1
-9.375,5.625,-1
-9.125,5.625,-1
-8.875,5.625,-1
-8.625,5.625,-1
-8.375,5.625,0.761445
-8.125,5.625,0.768552
-7.875,5.625,0.771225
-7.625,5.625,0.777174
-7.375,5.625,-1
-7.125,5.625,0.785897
-6.875,5.625,0.783374
-6.625,5.625,0.787984
-6.375,5.625,0.790512
-6.125,5.625,0.792235
-5.875,5.625,0.436923
-5.625,5.625,7.80337e-11
-5.375,5.625,8.64586e-11
-5.125,5.625,3.02175e-11
-4.875,5.625,2.1819e-11
-4.625,5.625,1.01175e-11
-4.375,5.625,1.48762e-11
-4.125,5.625,-1
-3.875,5.625,7.36639e-12
-3.625,5.625,3.71018e-12
-3.375,5.625,4.41392e-13
-3.125,5.625,3.85796e-14
-2.875,5.625,-1
-2.625,5.625,8.94572e-16
-2.375,5.625,-1
-2.125,5.625,120.165
-1.875,5.625,116.318
-1.625,5.625,121.744
-1.375,5.625,141.299
-1.125,5.625,137.128
-0.875,5.625,146.9
-0.625,5.625,150.478
-0.375,5.625,154.6
-0.125,5.625,158.403
0.125,5.625,161.535
0.375,5.625,162.959
0.625,5.625,164.299
0.875,5.625,170.683
1.125,5.625,178.766
1.375,5.625,152.472
1.625,5.625,149.325
1.875,5.625,144.868
2.125,5.625,133.426
2.375,5.625,137.972
2.625,5.625,126.437
2.875,5.625,115.746
3.125,5.625,-1
3.375,5.625,14.8929
3.625,5.625,15.2172
3.875,5.625,15.0578
4.125,5.625,15.5977
4.375,5.625,15.5842
4.625,5.625,15.7881
4.875,5.625,15.9311
5.125,5.625,15.7971
5.375,5.625,16.0162
5.625,5.625,16.0529
5.875,5.625,16.0496
6.125,5.625,16.4438
6.375,5.625,16.2696
6.625,5.625,16.5028
6.875,5.625,16.2434
7.125,5.625,16.3812
7.375,5.625,16.7722
7.625,5.625,16.5774
7.875,5.625,16.8503
8.125,5.625,16.8737
8.375,5.625,16.5981
8.625,5.625,16.6108
8.875,5.625,-1
9.125,5.625,-1
9.375,5.625,-1
-9.375,5.875,-1
-9.125,5.875,-1
-8.875,5.875,-1
-8.625,5.875,-1
-8.375,5.875,0.742036
-8.125,5.875,0.747591
-7.875,5.875,0.754079
-7.625,5.875,0.763385
-7.375,5.875,0.771993
-7.125,5.875,0.777537
-6.875,5.875,0.769713
-6.625,5.875,0.770455
-6.375,5.875,0.777493
-6.125,5.875,0.420243
-5.875,5.875,0.416441
-5.625,5.875,4.19224e-11
-5.375,5.875,4.22633e-11
-5.125,5.875,1.33832e-11
-4.875,5.875,7.32056e-12
-4.625,5.875,3.57814e-12
-4.375,5.875,-1
-4.125,5.875,-1
-3.875,5.875,1.51923e-12
-3.625,5.875,6.47178e-13
-3.375,5.875,5.71808e-14
-3.125,5.875,2.77601e-15
-2.875,5.875,2.79938e-15
-2.625,5.875,1.40286e-17
-2.375,5.875,-1
-2.125,5.875,112.923
-1.875,5.875,114.579
-1.625,5.875,121.202
-1.375,5.875,130.155
-1.125,5.875,135.796
-0.875,5.875,134.848
-0.625,5.875,140.06
-0.375,5.875,143.026
-0.125,5.875,145.508
0.125,5.875,147.562
0.375,5.875,148.214
0.625,5.875,148.191
0.875,5.875,160.671
1.125,5.875,159.506
1.375,5.875,144.137
1.625,5.875,139.888
1.875,5.875,124.645
2.125,5.875,127.838
2.375,5.875,124.855
2.625,5.875,120.482
2.875,5.875,107.596
3.125,5.875,-1
3.375,5.875,14.533
3.625,5.875,14.7174
3.875,5.875,14.9571
4.125,5.875,15.2645
4.375,5.875,15.3962
4.625,5.875,15.1039
4.875,5.875,15.5316
5.125,5.875,15.3551
5.375,5.875,15.8063
5.625,5.875,15.8348
5.875,5.875,15.6304
6.125,5.875,15.992
6.375,5.875,15.7455
6.625,5.875,16.0574
6.875,5.875,15.8622
7.125,5.875,16.0895
7.375,5.875,16.3206
7.625,5.875,16.1983
7.875,5.875,16.4417
8.125,5.875,16.0999
8.375,5.875,16.2208
8.625,5.875,16.3837
8.875,5.875,-1
9.125,5.875,-1
9.375,5.875,-1
-9.375,6.125,-1
-9.125,6.125,-1
-8.875,6.125,-1
-8.625,6.125,0.727847
-8.375,6.125,0.737571
-8.125,6.125,0.740424
-7.875,6.125,0.743303
-7.625,6.125,-1
-7.375,6.125,0.753182
-7.125,6.125,0.760336
-6.875,6.125,0.766578
-6.625,6.125,0.757291
-6.375,6.125,0.412929
-6.125,6.125,0.410015
-5.875,6.125,0.404275
-5.625,6.125,2.35661e-11
-5.375,6.125,1.61149e-11
-5.125,6.125,5.40342e-12
-4.875,6.125,2.56526e-12
-4.625,6.125,1.132e-12
-4.375,6.125,-1
-4.125,6.125,-1
-3.875,6.125,3.72796e-13
-3.625,6.125,1.03391e-13
-3.375,6.125,2.80825e-14
-3.125,6.125,5.29299e-16
-2.875,6.125,4.31911e-16
-2.625,6.125,6.65639e-19
-2.375,6.125,-1
-2.125,6.125,-1
-1.875,6.125,-1
-1.625,6.125,-1
-1.375,6.125,-1
-1.125,6.125,-1
-0.875,6.125,-1
-0.625,6.125,-1
-0.375,6.125,-1
-0.125,6.125,-1
0.125,6.125,-1
0.375,6.125,-1
0.625,6.125,-1
0.875,6.125,-1
1.125,6.125,-1
1.375,6.125,-1
1.625,6.125,-1
1.875,6.125,124.355
2.125,6.125,-1
2.375,6.125,-1
2.625,6.125,-1
2.875,6.125,-1
3.125,6.125,-1
3.375,6.125,14.1928
3.625,6.125,14.384
3.875,6.125,14.4421
4.125,6.125,14.595
4.375,6.125,14.9528
4.625,6.125,14.9115
4.875,6.125,15.1241
5.125,6.125,14.9925
5.375,6.125,15.3939
5.625,6.125,15.4249
5.875,6.125,15.4276
6.125,6.125,15.6262
6.375,6.125,15.3647
6.625,6.125,15.6383
6.875,6.125,15.4698
7.125,6.125,15.6482
7.375,6.125,15.8927
7.625,6.125,15.7723
7.875,6.125,16.0263
8.125,6.125,15.6899
8.375,6.125,15.8156
8.625,6.125,15.9564
8.875,6.125,-1
9.125,6.125,-1
9.375,6.125,-1
-9.375,6.375,-1
-9.125,6.375,-1
-8.875,6.375,-1
-8.625,6.375,0.71821
-8.375,6.375,-1
-8.125,6.375,-1
-7.875,6.375,0.744422
-7.625,6.375,0.748188
-7.375,6.375,-1
-7.125,6.375,-1
-6.875,6.375,-1
-6.625,6.375,0.40164
-6.375,6.375,0.394945
-6.125,6.375,9.79277e-12
-5.875,6.375,1.45248e-11
-5.625,6.375,7.8297e-12
-5.375,6.375,2.80122e-12
-5.125,6.375,2.04891e-12
-4.875,6.375,6.09166e-13
-4.625,6.375,2.66254e-13
-4.375,6.375,2.02086e-13
-4.125,6.375,2.11257e-14
-3.875,6.375,7.14298e-14
-3.625,6.375,1.60072e-14
-3.375,6.375,-1
-3.125,6.375,3.82992e-17
-2.875,6.375,-1
-2.625,6.375,2.44187e-20
-2.375,6.375,-1
-2.125,6.375,-1
-1.875,6.375,-1
-1.625,6.375,-1
-1.375,6.375,-1
-1.125,6.375,-1
-0.875,6.375,-1
-0.625,6.375,-1
-0.375,6.375,-1
-0.125,6.375,-1
0.125,6.375,-1
0.375,6.375,-1
0.625,6.375,-1
0.875,6.375,-1
1.125,6.375,-1
1.375,6.375,-1
1.625,6.375,-1
1.875,6.375,-1
2.125,6.375,-1
2.375,6.375,-1
2.625,6.375,-1
2.875,6.375,-1
3.125,6.375,-1
3.375,6.375,14.031
3.625,6.375,14.0094
3.875,6.375,14.1731
4.125,6.375,14.2921
4.375,6.375,14.6736
4.625,6.375,14.5234
4.875,6.375,14.7382
5.125,6.375,14.7977
5.375,6.375,14.9867
5.625,6.375,15.0363
5.875,6.375,15.0294
6.125,6.375,15.2215
6.375,6.375,15.039
6.625,6.375,15.2328
6.875,6.375,15.1298
7.125,6.375,15.2627
7.375,6.375,15.467
7.625,6.375,15.3437
7.875,6.375,15.6441
8.125,6.375,15.357
8.375,6.375,15.4113
8.625,6.375,15.5407
8.875,6.375,-1
9.125,6.375,-1
9.375,6.375,-1
-9.375,6.625,-1
-9.125,6.625,-1
-8.875,6.625,-1
-8.625,6.625,0.710029
-8.375,6.625,-1
-8.125,6.625,-1
-7.875,6.625,-1
-7.625,6.625,-1
-7.375,6.625,-1
-7.125,6.625,-1
-6.875,6.625,-1
-6.625,6.625,-1
-6.375,6.625,0.391908
-6.125,6.625,9.16818e-12
-5.875,6.625,5.89855e-12
-5.625,6.625,3.77382e-12
-5.375,6.625,1.77801e-12
-5.125,6.625,5.14631e-13
-4.875,6.625,1.81407e-13
-4.625,6.625,3.58353e-13
-4.375,6.625,1.95669e-14
-4.125,6.625,2.22997e-14
-3.875,6.625,-1
-3.625,6.625,1.8857e-15
-3.375,6.625,1.67143e-17
-3.125,6.625,2.00583e-18
-2.875,6.625,1.26316e-21
-2.625,6.625,7.65774e-21
-2.375,6.625,6.23919e-20
-2.125,6.625,4.3934e-19
-1.875,6.625,2.92481e-18
-1.625,6.625,1.24364e-17
-1.375,6.625,4.78631e-17
-1.125,6.625,9.91708e-17
-0.875,6.625,1.72053e-16
-0.625,6.625,1.82339e-16
-0.375,6.625,1.35975e-16
-0.125,6.625,6.47748e-17
0.125,6.625,2.85584e-17
0.375,6.625,2.62068e-17
0.625,6.625,6.39796e-17
0.875,6.625,1.3171e-16
1.125,6.625,2.17386e-16
1.375,6.625,2.2874e-16
1.625,6.625,1.70165e-16
1.875,6.625,9.80592e-17
2.125,6.625,2.73803e-17
2.375,6.625,8.22366e-18
2.625,6.625,1.63725e-18
2.875,6.625,2.75916e-19
3.125,6.625,13.5386
3.375,6.625,13.6567
3.625,6.625,13.8533
3.875,6.625,13.8617
4.125,6.625,14.1274
4.375,6.625,14.2824
4.625,6.625,14.459
4.875,6.625,14.5503
5.125,6.625,14.4206
5.375,6.625,14.6116
5.625,6.625,14.6606
5.875,6.625,14.6471
6.125,6.625,14.8286
6.375,6.625,14.6822
6.625,6.625,15.0329
6.875,6.625,14.7986
7.125,6.625,14.868
7.375,6.625,15.115
7.625,6.625,14.9396
7.875,6.625,15.2646
8.125,6.625,14.9988
8.375,6.625,15.0309
8.625,6.625,15.1557
8.875,6.625,-1
9.125,6.625,-1
9.375,6.625,-1
-9.375,6.875,-1
-9.125,6.875,-1
-8.875,6.875,-1
-8.625,6.875,0.698262
-8.375,6.875,-1
-8.125,6.875,-1
-7.875,6.875,-1
-7.625,6.875,-1
-7.375,6.875,-1
-7.125,6.875,-1
-6.875,6.875,-1
-6.625,6.875,-1
-6.375,6.875,3.55185e-12
-6.125,6.875,4.20505e-12
-5.875,6.875,2.32182e-12
-5.625,6.875,4.93661e-13
-5.375,6.875,7.58409e-13
-5.125,6.875,2.72946e-13
-4.875,6.875,4.495e-14
-4.625,6.875,8.19818e-14
-4.375,6.875,4.46308e-15
-4.125,6.875,8.45325e-15
-3.875,6.875,3.57322e-16
-3.625,6.875,1.55251e-16
-3.375,6.875,2.20104e-18
-3.125,6.875,1.31224e-19
-2.875,6.875,2.62022e-21
-2.625,6.875,4.29436e-21
-2.375,6.875,5.68369e-20
-2.125,6.875,3.13881e-19
-1.875,6.875,1.48582e-18
-1.625,6.875,8.76466e-18
-1.375,6.875,2.4726e-17
-1.125,6.875,7.64718e-17
-0.875,6.875,1.29528e-16
-0.625,6.875,1.73535e-16
-0.375,6.875,1.72288e-16
-0.125,6.875,1.16671e-16
